"scenario";"Ass";"Rule";"Rec";"INN";"OER";"Fscan";"stock";"year";"rec_q95";"ssb_q95";"f_q95";"biomass_q95";"catch_q95";"landings_q95";"discards_q95";"catch.iyv_q95";"land.iyv_q95";"disc.iyv_q95";"rec_q50";"ssb_q50";"f_q50";"biomass_q50";"catch_q50";"landings_q50";"discards_q50";"catch.iyv_q50";"land.iyv_q50";"disc.iyv_q50";"rec_q05";"ssb_q05";"f_q05";"biomass_q05";"catch_q05";"landings_q05";"discards_q05";"catch.iyv_q05";"land.iyv_q05";"disc.iyv_q05";"pBlim_q95";"pBlim_q50";"pBlim_q05";"pBpa_q95";"pBpa_q50";"pBpa_q05";"pBtarget_q95";"pBtarget_q50";"pBtarget_q05";"pFlim_q95";"pFlim_q50";"pFlim_q05";"pFpa_q95";"pFpa_q50";"pFpa_q05";"pFtarget_q95";"pFtarget_q50";"pFtarget_q05"
"ASSnone_HCR12_REClow_INNvar_OERnone_Fscan0.23";"ASSnone";"HCR12";"REClow";"INNvar";"OERnone";0.23;"PIL";2034;13597760.6733458;334411.831072062;0.277795687871035;334411.831072062;66978.82019763;66978.82019763;0;1.30424906282865;1.30424906282865;NA;6522311.65886607;221233.333452833;0.232352736342462;221233.333452833;45504.4911885485;45504.4911885485;0;0.984621459079741;0.984621459079741;NA;3093000.43348304;123264.090944719;0.177120525105363;123264.090944719;25844.0418638411;25844.0418638411;0;0.786201014450276;0.786201014450276;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_REClow_INNvar_OERnone_Fscan0.23";"ASSnone";"HCR12";"REClow";"INNvar";"OERnone";0.23;"PIL";2035;13409516.4166173;322293.206496935;0.278276519229876;322293.206496935;68212.1254678353;68212.1254678353;0;1.32043904912109;1.32043904912109;NA;6504591.71214322;220249.804161113;0.232624202680773;220249.804161113;45057.5458125437;45057.5458125437;0;0.970727683366914;0.970727683366914;NA;2964763.42635065;122859.076907109;0.171455525779117;122859.076907109;25064.7632036323;25064.7632036323;0;0.783715144525984;0.783715144525984;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_REClow_INNvar_OERnone_Fscan0.23";"ASSnone";"HCR12";"REClow";"INNvar";"OERnone";0.23;"PIL";2036;13403330.1524126;327601.77687164;0.275071610948054;327601.77687164;65539.9598985637;65539.9598985637;0;1.37210451778962;1.37210451778962;NA;6562226.08993793;220280.577185192;0.22977105313309;220280.577185192;44930.908254729;44930.908254729;0;0.975344563138661;0.975344563138661;NA;2929818.4591337;124577.682668113;0.175996716994059;124577.682668113;25063.6559632763;25063.6559632763;0;0.791377851474053;0.791377851474053;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_REClow_INNvar_OERnone_Fscan0.23";"ASSnone";"HCR12";"REClow";"INNvar";"OERnone";0.23;"PIL";2037;12920987.8866572;329869.309504122;0.277655683812689;329869.309504122;66405.9727257185;66405.9727257185;0;1.35662416533103;1.35662416533103;NA;6639197.28301613;220383.983183144;0.229851405405626;220383.983183144;44623.9314359316;44623.9314359316;0;0.985448234390269;0.985448234390269;NA;2842510.05041041;123110.51256845;0.17493807393323;123110.51256845;25430.704538919;25430.704538919;0;0.791826978286479;0.791826978286479;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_REClow_INNvar_OERnone_Fscan0.23";"ASSnone";"HCR12";"REClow";"INNvar";"OERnone";0.23;"PIL";2038;13403635.3582714;320721.760000157;0.276340095955322;320721.760000157;66423.0221272229;66423.0221272229;0;1.34299818127058;1.34299818127058;NA;6748862.60167197;220535.235858451;0.227914570712184;220535.235858451;44771.23987282;44771.23987282;0;0.983341685405402;0.983341685405402;NA;3175731.91302137;126805.381470621;0.17525515019971;126805.381470621;24879.9341045791;24879.9341045791;0;0.786491100066428;0.786491100066428;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_REClow_INNvar_OERnone_Fscan0.23";"ASSnone";"HCR12";"REClow";"INNvar";"OERnone";0.23;"PIL";2039;13129180.8637035;330278.099291921;0.27758807493503;330278.099291921;65065.0905019363;65065.0905019363;0;1.32862640642419;1.32862640642419;NA;6552963.22394998;222499.87009982;0.22687250543124;222499.87009982;45206.9288528292;45206.9288528292;0;0.984117231341647;0.984117231341647;NA;2969061.33755751;124138.925036182;0.175753091845152;124138.925036182;25672.6808379956;25672.6808379956;0;0.781432877503364;0.781432877503364;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_REClow_INNvar_OERnone_Fscan0.23";"ASSnone";"HCR12";"REClow";"INNvar";"OERnone";0.23;"PIL";2040;13409525.4751909;331154.246743574;0.276586122039667;331154.246743574;67247.9106271893;67247.9106271893;0;1.35149576702483;1.35149576702483;NA;6315015.10642922;221585.21907409;0.22870417291334;221585.21907409;45141.476471802;45141.476471802;0;0.99922028146594;0.99922028146594;NA;2928395.98754067;127097.68494625;0.174095842464645;127097.68494625;25169.8595645809;25169.8595645809;0;0.793201784041046;0.793201784041046;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_REClow_INNvar_OERnone_Fscan0.23";"ASSnone";"HCR12";"REClow";"INNvar";"OERnone";0.23;"PIL";2041;14209701.2440287;325507.560131497;0.277198219370292;325507.560131497;67041.2299214917;67041.2299214917;0;1.34534818389413;1.34534818389413;NA;6671706.36701276;220266.716130748;0.23198060292532;220266.716130748;45209.2366079169;45209.2366079169;0;0.981508020450669;0.981508020450669;NA;2929690.4632438;127297.429460954;0.1727415557863;127297.429460954;25704.1508799287;25704.1508799287;0;0.781279913601792;0.781279913601792;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_REClow_INNvar_OERnone_Fscan0.23";"ASSnone";"HCR12";"REClow";"INNvar";"OERnone";0.23;"PIL";2042;13947767.8662556;327397.737169056;0.276000248617493;327397.737169056;65912.8549981488;65912.8549981488;0;1.35325100311796;1.35325100311796;NA;6537566.25948791;220810.687936947;0.228920082244475;220810.687936947;44566.2608760071;44566.2608760071;0;0.971805613313287;0.971805613313287;NA;2931568.2917743;126625.39074797;0.168902267569644;126625.39074797;26051.611487914;26051.611487914;0;0.780116410729617;0.780116410729617;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_REClow_INNvar_OERnone_Fscan0.23";"ASSnone";"HCR12";"REClow";"INNvar";"OERnone";0.23;"PIL";2043;13192100.8147344;333352.595157051;0.278144607978338;333352.595157051;66716.7956538967;66716.7956538967;0;1.37882383147511;1.37882383147511;NA;6595993.73445862;221772.057651407;0.22799742502057;221772.057651407;45233.2132774293;45233.2132774293;0;0.989327297894536;0.989327297894536;NA;2940529.25221082;123208.644070402;0.174896672111782;123208.644070402;25735.5867147895;25735.5867147895;0;0.780836462175674;0.780836462175674;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_REClow_INNvar_OERnone_Fscan0.23";"ASSnone";"HCR12";"REClow";"INNvar";"OERnone";0.23;"PIL";2044;13093875.1576161;334675.43285752;0.280263055204396;334675.43285752;68252.0222339555;68252.0222339555;0;1.3626787989823;1.3626787989823;NA;6325165.26777835;221897.827813942;0.231487857399092;221897.827813942;45376.8884256267;45376.8884256267;0;0.983855680635044;0.983855680635044;NA;3005313.25225238;118978.29605139;0.177021855966813;118978.29605139;24822.0166513323;24822.0166513323;0;0.781782354002696;0.781782354002696;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_REClow_INNvar_OERnone_Fscan0.23";"ASSnone";"HCR12";"REClow";"INNvar";"OERnone";0.23;"PIL";2045;13459126.2256745;318048.635663674;0.276991216929684;318048.635663674;67358.7824102855;67358.7824102855;0;1.33905676336971;1.33905676336971;NA;6455065.1825447;219431.370906044;0.230468113484522;219431.370906044;45114.0084633757;45114.0084633757;0;0.976192217399804;0.976192217399804;NA;2826219.6136155;118631.12729479;0.174018299872324;118631.12729479;24516.5985426942;24516.5985426942;0;0.786443101103479;0.786443101103479;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_REClow_INNvar_OERnone_Fscan0.23";"ASSnone";"HCR12";"REClow";"INNvar";"OERnone";0.23;"PIL";2046;13774987.414555;319879.6597344;0.27751055781082;319879.6597344;64126.740748073;64126.740748073;0;1.34847143951047;1.34847143951047;NA;6484536.32183212;219695.547714886;0.229333954065523;219695.547714886;44422.3498768416;44422.3498768416;0;0.971255663345066;0.971255663345066;NA;3063417.25007136;115846.621305258;0.175271193987837;115846.621305258;24413.8727989178;24413.8727989178;0;0.785678281983097;0.785678281983097;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_REClow_INNvar_OERnone_Fscan0.23";"ASSnone";"HCR12";"REClow";"INNvar";"OERnone";0.23;"PIL";2047;12970590.9043814;337265.768137631;0.275484206121827;337265.768137631;65136.5441512366;65136.5441512366;0;1.33319651285093;1.33319651285093;NA;6570293.91422782;219232.29647761;0.229802762311187;219232.29647761;45098.918982054;45098.918982054;0;0.981462757149212;0.981462757149212;NA;2875163.89067397;118702.163223264;0.173265714778562;118702.163223264;23810.3748622224;23810.3748622224;0;0.786016038531344;0.786016038531344;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_REClow_INNvar_OERnone_Fscan0.23";"ASSnone";"HCR12";"REClow";"INNvar";"OERnone";0.23;"PIL";2048;13652302.9760594;324410.678793546;0.278197131609954;324410.678793546;67692.5153251108;67692.5153251108;0;1.35418030590028;1.35418030590028;NA;6483196.24571061;217882.638104298;0.2297016908036;217882.638104298;44712.442256557;44712.442256557;0;0.986141704265962;0.986141704265962;NA;2882123.99054041;118555.550797605;0.175322014685032;118555.550797605;24235.1616507159;24235.1616507159;0;0.780398682282444;0.780398682282444;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_REClow_INNvar_OERnone_Fscan0.23";"ASSnone";"HCR12";"REClow";"INNvar";"OERnone";0.23;"PIL";2049;13571484.3137086;330429.859199865;0.277413683772255;330429.859199865;65315.2139070684;65315.2139070684;0;1.33623995627123;1.33623995627123;NA;6523108.82618826;220122.189945981;0.23106541700393;220122.189945981;44566.811300751;44566.811300751;0;0.980870218690008;0.980870218690008;NA;2808280.41043703;117857.035724792;0.173276241256351;117857.035724792;24480.260817268;24480.260817268;0;0.779481630432045;0.779481630432045;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_REClow_INNvar_OERnone_Fscan0.23";"ASSnone";"HCR12";"REClow";"INNvar";"OERnone";0.23;"PIL";2050;13387677.8554847;327887.124450539;0.280673928507884;327887.124450539;66858.4053365775;66858.4053365775;0;1.36803969214423;1.36803969214423;NA;6415542.90052507;220809.331110523;0.231630369464317;220809.331110523;44714.4121799231;44714.4121799231;0;0.980543528700112;0.980543528700112;NA;3009560.83416875;113671.222316048;0.170706731319419;113671.222316048;24126.0225898612;24126.0225898612;0;0.785607926737488;0.785607926737488;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_REClow_INNvar_OERnone_Fscan0.23";"ASSnone";"HCR12";"REClow";"INNvar";"OERnone";0.23;"PIL";2051;13584052.632992;335765.695128768;0.277103169220635;335765.695128768;66881.2182781378;66881.2182781378;0;1.36886455728329;1.36886455728329;NA;6633523.22386749;219748.5564229;0.229413731563691;219748.5564229;44949.5371013795;44949.5371013795;0;0.983984916454271;0.983984916454271;NA;2868852.83697989;117193.496123265;0.174248545621028;117193.496123265;23281.4867849016;23281.4867849016;0;0.784289203495521;0.784289203495521;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_REClow_INNvar_OERnone_Fscan0.23";"ASSnone";"HCR12";"REClow";"INNvar";"OERnone";0.23;"PIL";2052;13134668.2572686;338960.026500156;0.276204351515546;338960.026500156;67456.2118463649;67456.2118463649;0;1.35765825381696;1.35765825381696;NA;6562777.17887777;219907.421704707;0.228325887278677;219907.421704707;44989.3621785714;44989.3621785714;0;0.97368584384858;0.97368584384858;NA;2999851.91484194;116681.520426649;0.174851273094387;116681.520426649;23935.0352479611;23935.0352479611;0;0.792823661161773;0.792823661161773;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_REClow_INNvar_OERnone_Fscan0.23";"ASSnone";"HCR12";"REClow";"INNvar";"OERnone";0.23;"PIL";2053;13095007.0337293;329695.393806758;0.281077836604348;329695.393806758;68063.2728275379;68063.2728275379;0;1.34150957640675;1.34150957640675;NA;6345048.35665605;220303.170637341;0.229380437808641;220303.170637341;44823.7931963605;44823.7931963605;0;0.991838078398915;0.991838078398915;NA;3019332.77434534;119925.851887748;0.170057280413526;119925.851887748;23960.7193144568;23960.7193144568;0;0.790698458667604;0.790698458667604;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_REClow_INNvar_OERnone_Fscan0.23";"ASSnone";"HCR12";"REClow";"INNvar";"OERnone";0.23;"PIL";2054;13085916.4065078;326337.572513813;0.27812183205473;326337.572513813;66893.7082497485;66893.7082497485;0;1.38342188938594;1.38342188938594;NA;6467517.61461823;219965.377375771;0.22952671774436;219965.377375771;45029.1344143576;45029.1344143576;0;0.992969359868032;0.992969359868032;NA;2825815.551852;118019.411648633;0.174207725336686;118019.411648633;24463.7794015297;24463.7794015297;0;0.784462670042433;0.784462670042433;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_REClow_INNvar_OERnone_Fscan0.23";"ASSnone";"HCR12";"REClow";"INNvar";"OERnone";0.23;"PIL";2055;13072662.7923534;326427.25073989;0.278213639266641;326427.25073989;66718.2840570273;66718.2840570273;0;1.33887984408364;1.33887984408364;NA;6607095.09024695;219594.474715874;0.229988455124848;219594.474715874;45052.0286456743;45052.0286456743;0;0.981099751214621;0.981099751214621;NA;2732862.11047533;117124.30910443;0.174846388186458;117124.30910443;24124.8485270122;24124.8485270122;0;0.777890892831883;0.777890892831883;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_REClow_INNvar_OERnone_Fscan0.23";"ASSnone";"HCR12";"REClow";"INNvar";"OERnone";0.23;"PIL";2056;13085927.769215;322948.199589907;0.280479157682414;322948.199589907;66695.1378632491;66695.1378632491;0;1.3550351069007;1.3550351069007;NA;6701470.19249872;218746.04742168;0.230083907759911;218746.04742168;44874.9613122626;44874.9613122626;0;0.973393371554357;0.973393371554357;NA;3022762.14234205;116922.555961194;0.172646879003189;116922.555961194;24257.3403160452;24257.3403160452;0;0.790178093300949;0.790178093300949;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_REClow_INNvar_OERnone_Fscan0.23";"ASSnone";"HCR12";"REClow";"INNvar";"OERnone";0.23;"PIL";2057;13560877.3580412;324754.878546034;0.27422212889999;324754.878546034;65534.5185278422;65534.5185278422;0;1.3578516565463;1.3578516565463;NA;6562046.79596048;220479.341716172;0.228819021673727;220479.341716172;44736.6993321404;44736.6993321404;0;0.98547974756878;0.98547974756878;NA;3128941.54997707;119573.647141377;0.17301956944201;119573.647141377;23910.7103362703;23910.7103362703;0;0.768995459058463;0.768995459058463;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_REClow_INNvar_OERnone_Fscan0.23";"ASSnone";"HCR12";"REClow";"INNvar";"OERnone";0.23;"PIL";2058;13851416.3422861;328766.783969708;0.276732557301772;328766.783969708;65542.3403560789;65542.3403560789;0;1.34332928195836;1.34332928195836;NA;6518375.68859968;220605.106912669;0.228770599648254;220605.106912669;44850.649499784;44850.649499784;0;0.988680558434043;0.988680558434043;NA;2867108.26863622;121983.325664932;0.174601881008398;121983.325664932;24450.5070880021;24450.5070880021;0;0.788466028104807;0.788466028104807;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_REClow_INNvar_OERnone_Fscan0.23";"ASSnone";"HCR12";"REClow";"INNvar";"OERnone";0.23;"PIL";2059;12627996.7980757;337514.967281725;0.276767403717919;337514.967281725;65772.8029237851;65772.8029237851;0;1.33868659221929;1.33868659221929;NA;6426850.90246713;220843.749446036;0.230543546217526;220843.749446036;44962.740991163;44962.740991163;0;0.992329813299099;0.992329813299099;NA;2718821.49861723;122711.822222757;0.175206767672499;122711.822222757;25069.8405062343;25069.8405062343;0;0.789025104296578;0.789025104296578;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_REClow_INNvar_OERnone_Fscan0.23";"ASSnone";"HCR12";"REClow";"INNvar";"OERnone";0.23;"PIL";2060;12788501.5917411;326413.036908627;0.277768833640532;326413.036908627;66867.9223488283;66867.9223488283;0;1.34389912142462;1.34389912142462;NA;6592898.61029457;219628.80925045;0.231411650210099;219628.80925045;45206.0226030643;45206.0226030643;0;0.986821905341431;0.986821905341431;NA;2873990.23387404;117699.445400294;0.176096850100177;117699.445400294;24558.2341544724;24558.2341544724;0;0.786188305225581;0.786188305225581;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_REClow_INNvar_OERnone_Fscan0.23";"ASSnone";"HCR12";"REClow";"INNvar";"OERnone";0.23;"PIL";2061;13048929.7116473;327887.610882862;0.279199040344491;327887.610882862;65357.2523279942;65357.2523279942;0;1.31732316684064;1.31732316684064;NA;6568113.74264294;217956.087553787;0.22894083192263;217956.087553787;44665.8271941562;44665.8271941562;0;0.975952875060777;0.975952875060777;NA;2935916.157427;117620.651324985;0.176349044826469;117620.651324985;23782.5256364993;23782.5256364993;0;0.77499963884725;0.77499963884725;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_REClow_INNvar_OERnone_Fscan0.23";"ASSnone";"HCR12";"REClow";"INNvar";"OERnone";0.23;"PIL";2062;12727904.5664614;332527.360318674;0.280843870542643;332527.360318674;66130.8330620889;66130.8330620889;0;1.32858218365025;1.32858218365025;NA;6413428.75617572;218275.274930371;0.230270648891898;218275.274930371;44745.1310968436;44745.1310968436;0;0.995840960340738;0.995840960340738;NA;2762480.9614202;118961.178159918;0.174274512688076;118961.178159918;23849.9000179717;23849.9000179717;0;0.788111538027424;0.788111538027424;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_REClow_INNvar_OERnone_Fscan0.23";"ASSnone";"HCR12";"REClow";"INNvar";"OERnone";0.23;"PIL";2063;13391255.1832875;322066.28785019;0.27814410693413;322066.28785019;67082.1638751212;67082.1638751212;0;1.34372714155023;1.34372714155023;NA;6568393.09360916;220670.765107634;0.230505580106041;220670.765107634;44500.7020279519;44500.7020279519;0;0.980788891072103;0.980788891072103;NA;2993887.62446307;116257.485815836;0.174607851177929;116257.485815836;24426.3114107263;24426.3114107263;0;0.779387327680849;0.779387327680849;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_REClow_INNvar_OERnone_Fscan0.23";"ASSnone";"HCR12";"REClow";"INNvar";"OERnone";0.23;"PIL";2064;12569273.8046978;322900.949987074;0.277460088610625;322900.949987074;65186.9362830784;65186.9362830784;0;1.32965190037288;1.32965190037288;NA;6385201.42896081;219471.309628483;0.230031168107496;219471.309628483;44959.8166720582;44959.8166720582;0;0.980361355738965;0.980361355738965;NA;2978854.23521209;117158.71579477;0.173487364180182;117158.71579477;24182.532746216;24182.532746216;0;0.782069597773537;0.782069597773537;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_REClow_INNvar_OERnone_Fscan0.23";"ASSnone";"HCR12";"REClow";"INNvar";"OERnone";0.23;"PIL";2065;13470693.2552829;324625.933455989;0.274533003720157;324625.933455989;65222.9299970198;65222.9299970198;0;1.34252831587698;1.34252831587698;NA;6482849.25665964;219887.946650135;0.23013002033004;219887.946650135;45120.689024077;45120.689024077;0;0.991598969454247;0.991598969454247;NA;2964796.44061238;116785.962354569;0.174537994176139;116785.962354569;24110.9002861394;24110.9002861394;0;0.78600591232032;0.78600591232032;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_REClow_INNvar_OERnone_Fscan0.23";"ASSnone";"HCR12";"REClow";"INNvar";"OERnone";0.23;"PIL";2066;13673245.0647689;320018.903474357;0.27989633867881;320018.903474357;65701.8787400403;65701.8787400403;0;1.35351006798223;1.35351006798223;NA;6610585.17369099;219216.52821262;0.229174972839354;219216.52821262;44993.8621246717;44993.8621246717;0;0.983038397077534;0.983038397077534;NA;2871273.463741;116743.89044476;0.172126136423958;116743.89044476;23942.8474051923;23942.8474051923;0;0.789547499806358;0.789547499806358;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_REClow_INNvar_OERnone_Fscan0.23";"ASSnone";"HCR12";"REClow";"INNvar";"OERnone";0.23;"PIL";2067;13243691.9727497;330871.472479665;0.275682854845485;330871.472479665;64759.5508184255;64759.5508184255;0;1.34666458234441;1.34666458234441;NA;6389706.59994514;221765.477779477;0.228883658191761;221765.477779477;44777.2070406476;44777.2070406476;0;0.97989273467108;0.97989273467108;NA;2962926.08926638;117919.404109373;0.17135530184767;117919.404109373;23961.3147873892;23961.3147873892;0;0.783453770892044;0.783453770892044;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_REClow_INNvar_OERnone_Fscan0.23";"ASSnone";"HCR12";"REClow";"INNvar";"OERnone";0.23;"PIL";2068;13606116.4198063;325808.470667589;0.276587219847893;325808.470667589;66946.841106374;66946.841106374;0;1.35452500973758;1.35452500973758;NA;6426413.48313684;219088.626861542;0.231543933012508;219088.626861542;45086.1366255462;45086.1366255462;0;0.988115946094986;0.988115946094986;NA;2823028.78524264;120183.087689438;0.173439535252099;120183.087689438;24038.646610949;24038.646610949;0;0.785660964940877;0.785660964940877;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_REClow_INNvar_OERnone_Fscan0.23";"ASSnone";"HCR12";"REClow";"INNvar";"OERnone";0.23;"PIL";2069;12699909.2700725;323698.490338993;0.279202992533135;323698.490338993;65467.9091258179;65467.9091258179;0;1.33993357743135;1.33993357743135;NA;6317514.26659578;216675.080581298;0.231816906869075;216675.080581298;44761.0200807068;44761.0200807068;0;0.97998951649754;0.97998951649754;NA;2984877.70678699;120089.207420441;0.174873682998355;120089.207420441;24561.4381829093;24561.4381829093;0;0.780818503977405;0.780818503977405;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_REClow_INNvar_OERnone_Fscan0.23";"ASSnone";"HCR12";"REClow";"INNvar";"OERnone";0.23;"PIL";2070;13588011.9531198;327533.912763043;0.277844051081538;327533.912763043;65995.6800734961;65995.6800734961;0;1.33969700806238;1.33969700806238;NA;6481858.82897655;218716.422523392;0.230570962067391;218716.422523392;44399.7465283141;44399.7465283141;0;0.979356183768914;0.979356183768914;NA;2900027.8577943;118110.337060154;0.176936499398171;118110.337060154;24017.4172660066;24017.4172660066;0;0.781269481454884;0.781269481454884;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_REClow_INNvar_OERnone_Fscan0.24";"ASSnone";"HCR12";"REClow";"INNvar";"OERnone";0.24;"PIL";2020;14588394.2357506;425929.307846302;0.0734260505723108;426967.628316344;19106;19106;0;1.38861792390848;1.38861792390848;NA;7047430.99367849;345546.621481903;0.0625447340112427;346421.380214675;19106;19106;0;1.38861792390848;1.38861792390848;NA;3460082.86117786;289594.730375808;0.0521942327139874;290421.18478947;19106;19106;0;1.38861792390848;1.38861792390848;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_REClow_INNvar_OERnone_Fscan0.24";"ASSnone";"HCR12";"REClow";"INNvar";"OERnone";0.24;"PIL";2021;14166559.4277711;455337.923346113;0.412584818664155;455337.923346113;117990.305139829;117990.305139829;0;6.17556291949276;6.17556291949276;NA;7013846.42767822;351916.053072019;0.268350948565761;351916.053072019;83407.1657639164;83407.1657639164;0;4.36549595749589;4.36549595749589;NA;3386197.84026637;284679.771469872;0.190445161956179;284679.771469872;62501.1978461808;62501.1978461808;0;3.27128639412649;3.27128639412649;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_REClow_INNvar_OERnone_Fscan0.24";"ASSnone";"HCR12";"REClow";"INNvar";"OERnone";0.24;"PIL";2022;13992038.8227769;410026.752804568;0.552984496154762;410026.752804568;121862.645458428;121862.645458428;0;1.23824860559112;1.23824860559112;NA;6965497.91486938;300120.70060297;0.288240336410582;300120.70060297;77550.7816184674;77550.7816184674;0;0.954442070836695;0.954442070836695;NA;3492724.05088038;224018.518177357;0.189375052826869;224018.518177357;52682.2663922063;52682.2663922063;0;0.66749358914322;0.66749358914322;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ASSnone_HCR12_REClow_INNvar_OERnone_Fscan0.24";"ASSnone";"HCR12";"REClow";"INNvar";"OERnone";0.24;"PIL";2023;15066909.847648;366587.15884975;0.289247979188368;366587.15884975;78173.5020216695;78173.5020216695;0;1.17726290938175;1.17726290938175;NA;6841719.14403554;258466.424145963;0.246829047290805;258466.424145963;56828.0325635683;56828.0325635683;0;0.744098892188779;0.744098892188779;NA;3330570.13783637;173465.611400025;0.191875441748756;173465.611400025;39287.3869869014;39287.3869869014;0;0.381506793384405;0.381506793384405;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
